Extraction Date:,7/30/2025,, -  Data not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,x Data suppressed due to small cell size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised:,,,* Data suppressed due to data quality concerns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Department of Education, Office of Special Education Programs. EDPass: “IDEA Part B Child Count and Educational Environments Collection,” 2024-25. Data extracted as of July 30, 2025 from file specifications 002 and 089. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State Name,SEA Education Environment,SEA Disability Category,Age 3,Age 4,Age 5 (Early Childhood),American Indian or Alaska Native - Early Childhood,Asian - Early Childhood,Black or African American - Early Childhood,Hispanic/Latino - Early Childhood,Native Hawaiian or Other Pacific Islander - Early Childhood,Two or More Races - Early Childhood,White - Early Childhood,Female - Early Childhood,Male - Early Childhood,EL Yes - Early Childhood,EL No - Early Childhood,Age 3 to 5 (Early Childhood), Age 5 (School Age),Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 5 (School Age)-11,Age 6-11,Age 12-17,Age 18-21,Age 5 (School Age)-21,Ages 6-21,EL Yes - School Age,EL No - School Age,Female - School Age,Male - School Age,American Indian or Alaska Native - School Age,Asian - School Age,Black or African American - School Age,Hispanic/Latino - School Age,Native Hawaiian or Other Pacific Islander - School Age,Two or more races - School Age,White - School Age
2024,North Dakota,"Separate School, Early Childhood",Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,"Separate School, School Age",Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,Service Provider Location,Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,"Total, Early Childhood",Visual impairment,4,2,0,1,0,0,1,0,0,4,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,North Dakota,"Total, School Age",Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,1,2,2,6,5,2,1,4,1,4,1,0,0,0,16,16,17,1,34,34,0,34,18,16,2,0,5,3,0,5,19
2024,Northern Marianas,Correctional Facilities,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Northern Marianas,Home,All Disabilities,5,7,7,0,3,0,0,12,4,0,6,13,0,19,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Homebound/Hospital,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,x,x,0,0,3,2,5,5,0,5,1,4,0,1,0,0,4,0,0
2024,Northern Marianas,Inside regular class 40% through 79% of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,3,4,3,1,3,2,2,4,1,5,4,4,3,x,x,16,16,18,8,42,42,10,32,13,29,0,9,0,0,28,5,0
2024,Northern Marianas,Inside regular class 80% or more of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,50,47,59,61,70,88,89,70,88,63,51,53,22,8,x,x,424,375,414,33,871,822,155,716,230,641,0,165,0,0,583,118,5
2024,Northern Marianas,Inside regular class less than 40% of the day,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,x,x,0,0,6,4,10,10,2,8,3,7,0,6,0,0,3,1,0
2024,Northern Marianas,Parentally Placed in Private Schools,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,6,6,5,4,4,2,0,1,3,1,1,4,1,x,x,26,26,8,5,39,39,0,39,12,27,0,9,0,0,8,14,8
2024,Northern Marianas,"Residential Facility, Early Childhood",All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Northern Marianas,Separate Class,All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, Early Childhood",All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Northern Marianas,Service Provider Location,All Disabilities,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend at least 10 hours),All Disabilities,16,19,21,0,11,0,0,34,11,0,18,38,0,56,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend less than 10 hours),All Disabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, Early Childhood",All Disabilities,21,26,29,0,14,0,0,46,16,0,24,52,0,76,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, School Age",All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,53,56,69,69,75,95,93,73,93,68,60,62,32,15,x,x,466,417,449,52,967,918,167,800,259,708,0,190,0,0,626,138,13
2024,Northern Marianas,Correctional Facilities,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Home,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Homebound/Hospital,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 40% through 79% of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,7,1,18,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 80% or more of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129,-,39,1,169,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class less than 40% of the day,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,3,0,3,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Parentally Placed in Private Schools,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,0,5,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, Early Childhood",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Separate Class,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, Early Childhood",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Service Provider Location,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, Early Childhood",Autism,7,11,19,0,8,0,0,24,5,0,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, School Age",Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,24,20,24,14,14,16,14,4,4,12,9,9,2,0,x,x,141,112,52,2,195,166,12,183,29,166,0,59,0,0,107,28,1
2024,Northern Marianas,Correctional Facilities,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Home,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Homebound/Hospital,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 40% through 79% of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 80% or more of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class less than 40% of the day,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Parentally Placed in Private Schools,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Separate Class,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, Early Childhood",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Service Provider Location,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, Early Childhood",Deaf-blindness,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, School Age",Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Northern Marianas,Correctional Facilities,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Home,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Homebound/Hospital,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 40% through 79% of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 80% or more of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86,-,-,-,86,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class less than 40% of the day,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Parentally Placed in Private Schools,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, Early Childhood",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Separate Class,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, Early Childhood",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Service Provider Location,Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, Early Childhood",Developmental delay,12,13,6,0,4,0,0,22,5,0,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Total, School Age",Developmental delay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,20,24,23,12,0,0,0,0,0,0,0,0,0,0,x,x,95,79,-,-,95,79,14,81,26,69,0,18,0,0,55,21,1
2024,Northern Marianas,Correctional Facilities,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Home,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Homebound/Hospital,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 40% through 79% of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class 80% or more of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,7,2,11,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Inside regular class less than 40% of the day,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Parentally Placed in Private Schools,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Residential Facility, School Age",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Separate Class,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, Early Childhood",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,"Separate School, School Age",Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Service Provider Location,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024,Northern Marianas,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
